income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,outcome_profit,outcome_damage_inc,outcome_damage_amount
305.0,32.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,4.0,0.0,39450.0,76.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,2360.59,1,841.62
227.0,0.0,4445.0,961.0,1.0,15000.0,0.0,0.0,1.0,1.0,0.0,12.0,True,14.0,1.0,39589.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,263.0,0.0,0.0,0.0,68.0,0,0.0,0.0,0.0,0.0,1759.06,0,0.0
2021.0,191.0,2980.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,2.0,True,2.0,0.0,35891.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,410.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,2338.01,1,1149.7
4636.0,0.0,12391.0,0.0,0.0,10000.0,1.0,1.0,1.0,0.0,0.0,11.0,True,8.0,1.0,45232.0,55.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,311.0,0.0,0.0,0.0,15.0,0,200.7016149967816,1.0,0.0,0.0,1940.68,1,916.06
19788.0,843.0,5896.0,0.0,0.0,6000.0,0.0,1.0,0.0,0.0,0.0,3.0,True,11.0,1.0,37005.0,57.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,465.0,0.0,0.0,0.0,31.0,0,6764.227278952754,1.0,0.0,0.0,1722.22,0,0.0
284.0,0.0,1638.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,0.0,0.0,30285.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,203.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1947.69,0,0.0
16247.0,6597.0,6534.0,146.0,3.0,8000.0,1.0,1.0,1.0,1.0,0.0,12.0,True,8.0,1.0,39683.0,55.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,448.0,0.0,2.0,0.0,137.0,0,195.43160984515373,1.0,0.0,0.0,2005.82,1,678.91
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,31585.0,58.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,224.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,1300.81,1,1180.12
227.0,810.0,1620.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,3.0,True,2.0,0.0,25556.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,55.0,1,0.0,0.0,1.0,0.0,714.47,0,0.0
307.0,33.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,7.0,0.0,35859.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0,1989.08,0,0.0
227.0,0.0,1620.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,9.0,True,6.0,0.0,35859.0,34.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,178.0,0.0,0.0,0.0,32.0,0,0.0,0.0,0.0,0.0,1447.28,0,0.0
1516.0,15.0,3278.0,0.0,0.0,15000.0,0.0,1.0,1.0,1.0,0.0,11.0,True,11.0,0.0,32235.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,308.0,0.0,0.0,0.0,156.0,0,3654.0278881887457,1.0,0.0,0.0,1638.71,0,0.0
245.0,829.0,1658.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,False,6.0,0.0,25650.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,162.0,0.0,0.0,0.0,19.0,1,0.0,0.0,0.0,0.0,1577.51,0,0.0
1493.0,8.0,1910.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,True,1.0,0.0,26224.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,452.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,0.0,1532.44,0,0.0
1359.0,420.0,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,8.0,0.0,16570.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,130.0,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,1406.34,0,0.0
227.0,0.0,1620.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,3.0,True,8.0,0.0,29060.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,360.0,0.0,0.0,0.0,80.0,1,0.0,0.0,0.0,0.0,1040.04,0,0.0
235.0,0.0,1914.0,0.0,0.0,4000.0,0.0,0.0,1.0,1.0,0.0,8.0,True,0.0,0.0,33169.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,182.0,0.0,0.0,0.0,48.0,1,0.0,0.0,0.0,0.0,905.93,0,0.0
227.0,0.0,1620.0,0.0,1.0,7500.0,0.0,0.0,0.0,0.0,0.0,4.0,True,5.0,0.0,29753.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,262.0,0.0,0.0,0.0,12.0,1,0.0,0.0,0.0,0.0,2006.42,1,1465.33
3828.0,286.0,3149.0,0.0,0.0,9500.0,0.0,1.0,1.0,0.0,0.0,2.0,True,3.0,1.0,28470.0,35.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,270.0,0.0,1.0,0.0,126.0,0,228.5290439085397,1.0,0.0,0.0,1383.08,0,0.0
11342.0,467.0,18762.0,0.0,0.0,1500.0,0.0,1.0,0.0,1.0,0.0,10.0,True,8.0,1.0,33902.0,43.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,242.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,6986.4,0,0.0
2309.0,143.0,8263.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,True,9.0,1.0,38642.0,48.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,429.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,3595.23,0,0.0
430.0,70.0,1669.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,3.0,True,8.0,0.0,32328.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1372.28,1,1082.16
421.0,34.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,False,9.0,0.0,31990.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,227.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1437.31,0,0.0
1402.0,205.0,2342.0,1933.0,2.0,8000.0,0.0,0.0,1.0,0.0,0.0,10.0,True,0.0,1.0,37085.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,242.0,0.0,0.0,0.0,133.0,1,2282.837859764831,1.0,0.0,0.0,1128.22,0,0.0
10425.0,982.0,3883.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,12.0,True,7.0,1.0,26829.0,67.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,467.0,0.0,0.0,0.0,24.0,0,0.0,0.0,1.0,0.0,1305.54,0,0.0
674.0,1147.0,2294.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,6.0,0.0,31108.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,645.0,0.0,0.0,0.0,53.0,1,0.0,0.0,0.0,0.0,1336.53,0,0.0
828.0,8550.0,17100.0,0.0,1.0,12500.0,1.0,0.0,1.0,1.0,0.0,5.0,True,17.0,1.0,30675.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,174.0,0.0,3.0,0.0,41.0,0,0.0,0.0,0.0,0.0,1655.39,0,0.0
1337.0,426.0,1809.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,8.0,True,0.0,0.0,27693.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,391.0,0.0,0.0,0.0,51.0,0,0.0,0.0,0.0,0.0,1965.71,0,0.0
227.0,810.0,1620.0,0.0,0.0,2500.0,0.0,0.0,1.0,0.0,0.0,4.0,True,0.0,0.0,40527.0,42.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,199.0,1.0,0.0,0.0,8.0,1,0.0,0.0,0.0,0.0,1669.32,0,0.0
227.0,867.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,2.0,0.0,32406.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,324.0,0.0,1.0,0.0,104.0,1,0.0,0.0,0.0,0.0,787.82,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,7.0,0.0,31990.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,854.95,0,0.0
237.0,0.0,1641.0,0.0,1.0,4500.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9.0,0.0,30024.0,53.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,350.0,0.0,2.0,0.0,51.0,1,0.0,0.0,0.0,0.0,1701.47,0,0.0
2185.0,142.0,2532.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,5.0,1.0,27634.0,53.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,439.0,0.0,3.0,0.0,5.0,0,0.0,0.0,0.0,0.0,2221.32,1,1259.01
267.0,0.0,1913.0,0.0,5.0,6000.0,0.0,0.0,1.0,1.0,0.0,12.0,True,27.0,1.0,29729.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,374.0,0.0,0.0,0.0,128.0,1,0.0,0.0,0.0,0.0,1135.33,1,885.57
1475.0,1697.5,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9.0,0.0,34021.0,45.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,56.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,1.0,2358.9,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,3.0,1.0,34364.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2208.86,0,0.0
4979.0,1985.0,2254.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,10.0,True,7.0,0.0,45655.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,575.0,0.0,0.0,0.0,53.0,0,0.0,0.0,0.0,0.0,2024.16,0,0.0
3875.0,2821.0,2821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,5.0,0.0,38109.0,60.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,4351.1,0,0.0
17380.0,3902.0,3902.0,0.0,0.0,7000.0,1.0,0.0,1.0,0.0,0.0,2.0,True,5.0,0.0,28539.0,54.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,491.0,0.0,0.0,0.0,65.0,0,0.0,0.0,0.0,0.0,1509.89,0,0.0
229.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,2.0,0.0,48846.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,17.0,0,0.0,0.0,0.0,0.0,1175.02,0,0.0
239.0,1.0,1858.0,0.0,0.0,1500.0,0.0,0.0,1.0,1.0,0.0,7.0,True,13.0,0.0,37388.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,230.0,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,1552.93,0,0.0
255.0,12.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,4.0,0.0,41206.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,302.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3041.6,0,0.0
877.0,0.0,2621.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,7.0,False,2.0,0.0,21717.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,362.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1420.53,0,0.0
2130.0,767.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,9.0,0.0,43172.0,63.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2252.28,1,479.06
2717.0,908.0,2005.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,0.0,7.0,True,5.0,0.0,43777.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,364.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,0.0,1321.11,1,681.57
360.0,0.0,1664.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,3.0,False,9.0,0.0,28226.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,28.0,1,0.0,0.0,0.0,0.0,907.98,0,0.0
5404.0,0.0,4329.0,0.0,0.0,2500.0,0.0,1.0,0.0,1.0,0.0,1.0,True,5.0,0.0,30784.0,59.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,635.0,0.0,0.0,0.0,33.0,0,730.3123592068916,1.0,1.0,0.0,1259.72,0,0.0
3031.0,919.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,4.0,0.0,51262.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,289.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,3170.92,0,0.0
16703.0,1268.0,7147.0,0.0,0.0,4500.0,0.0,1.0,0.0,1.0,1.0,5.0,True,2.0,0.0,32305.0,50.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,406.0,0.0,0.0,0.0,4.0,1,2739.6639772696813,1.0,0.0,1.0,2961.87,0,0.0
3677.0,526.0,4227.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,True,6.0,0.0,37868.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,242.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,3163.28,0,0.0
236.0,0.0,3690.0,0.0,0.0,2500.0,0.0,0.0,1.0,1.0,0.0,0.0,False,5.0,0.0,26797.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,28.0,0,0.0,0.0,0.0,0.0,1796.56,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,3.0,1.0,25592.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1360.47,0,0.0
227.0,0.0,1662.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,7.0,True,2.0,0.0,40608.0,64.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,350.0,0.0,0.0,0.0,25.0,1,0.0,0.0,1.0,0.0,1970.6,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,9.0,0.0,26001.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,271.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2564.33,0,0.0
406.0,45.0,1665.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,3.0,True,5.0,0.0,22439.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,218.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,3595.83,0,0.0
259.0,0.0,7836.0,646.0,2.0,4000.0,0.0,0.0,0.0,0.0,0.0,3.0,True,0.0,1.0,35858.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,249.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6751.71,0,0.0
641.0,2.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,31990.0,35.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2322.71,0,0.0
2417.0,0.0,3008.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,True,6.0,0.0,40298.0,59.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,369.0,0.0,1.0,1069.0,2.0,0,7927.29714666644,1.0,0.0,0.0,4209.81,0,0.0
26851.0,1658.0,31609.0,2080.0,1.0,15000.0,0.0,1.0,0.0,0.0,0.0,3.0,True,5.0,1.0,34268.0,56.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,647.0,0.0,1.0,0.0,136.0,0,0.0,0.0,1.0,1.0,3572.96,0,0.0
409.0,0.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,1.0,1.0,41795.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1646.05,0,0.0
311.0,35.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,2.0,0.0,19971.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,199.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1628.53,0,0.0
542.0,1241.0,2482.0,0.0,2.0,3000.0,0.0,0.0,0.0,1.0,0.0,7.0,True,3.0,1.0,33984.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,350.0,0.0,0.0,0.0,35.0,1,0.0,0.0,1.0,0.0,1503.02,0,0.0
238.0,0.0,2080.0,0.0,0.0,4500.0,0.0,0.0,1.0,0.0,0.0,4.0,True,5.0,0.0,29632.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,25.0,0,0.0,0.0,0.0,0.0,1219.68,1,683.49
227.0,810.0,1620.0,0.0,0.0,15000.0,0.0,0.0,1.0,0.0,0.0,5.0,True,7.0,0.0,25132.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,207.0,0.0,0.0,0.0,116.0,0,0.0,0.0,0.0,0.0,1006.37,0,0.0
227.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,9.0,0.0,27949.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1622.7,1,645.0
943.0,863.5,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,1.0,0.0,50408.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,441.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1868.08,0,0.0
523.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,4.0,1.0,40691.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,382.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,2199.63,0,0.0
4940.0,6915.5,13831.0,0.0,1.0,15000.0,1.0,1.0,1.0,1.0,0.0,9.0,True,8.0,1.0,26340.0,47.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,350.0,0.0,2.0,0.0,85.0,0,280.6390350189523,1.0,0.0,0.0,1823.9,0,0.0
2836.0,336.0,3453.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,True,2.0,1.0,36067.0,36.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,326.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,2422.27,0,0.0
227.0,0.0,7174.0,0.0,0.0,5500.0,0.0,0.0,1.0,0.0,0.0,9.0,True,5.0,1.0,31981.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,17.0,0,0.0,0.0,0.0,0.0,1025.71,1,610.37
641.0,174.0,1784.0,2729.0,2.0,5500.0,0.0,0.0,1.0,0.0,0.0,12.0,True,22.0,1.0,29236.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,242.0,0.0,0.0,0.0,56.0,1,0.0,0.0,0.0,0.0,1845.89,1,716.75
341.0,11.0,3126.0,0.0,0.0,4000.0,0.0,0.0,1.0,1.0,0.0,4.0,True,4.0,1.0,30885.0,45.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,341.0,0.0,0.0,0.0,48.0,0,0.0,0.0,0.0,0.0,866.36,0,0.0
1031.0,0.0,2651.0,1277.0,1.0,4000.0,0.0,0.0,1.0,1.0,0.0,0.0,True,1.0,1.0,30036.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,227.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,2850.73,0,0.0
439.0,70.0,5236.0,826.0,1.0,3000.0,1.0,0.0,1.0,0.0,0.0,11.0,True,4.0,1.0,35343.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,175.0,0.0,2.0,0.0,114.0,0,0.0,0.0,0.0,0.0,2026.48,1,810.04
778.0,192.0,1814.0,523.0,1.0,4500.0,0.0,0.0,0.0,0.0,0.0,6.0,True,8.0,1.0,29560.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,390.0,0.0,0.0,0.0,97.0,1,0.0,0.0,0.0,0.0,2464.03,0,0.0
2230.0,835.0,1978.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,7.0,True,5.0,0.0,29340.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,279.0,0.0,0.0,0.0,22.0,1,0.0,0.0,0.0,0.0,1227.7,0,0.0
1372.0,184.0,2226.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,3.0,True,4.0,0.0,26610.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,470.0,0.0,0.0,0.0,4.0,1,2794.3323982314823,1.0,0.0,0.0,2424.36,0,0.0
5705.0,2247.0,2926.0,425.0,1.0,9000.0,0.0,0.0,1.0,0.0,0.0,2.0,True,7.0,1.0,38073.0,38.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,366.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2480.79,0,0.0
1673.0,291.0,2813.0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,8.0,True,9.0,0.0,24895.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,275.0,0.0,0.0,0.0,19.0,1,3526.9824776723017,1.0,0.0,0.0,2156.06,1,364.38
227.0,0.0,3615.0,1606.0,1.0,15000.0,1.0,0.0,1.0,0.0,0.0,3.0,True,7.0,1.0,35861.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,60.0,1.0,1.0,0.0,17.0,0,0.0,0.0,0.0,0.0,2445.64,0,0.0
227.0,0.0,4808.0,7321.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,4.0,1.0,28983.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,238.0,0.0,0.0,0.0,30.0,1,0.0,0.0,0.0,0.0,1353.37,0,0.0
345.0,0.0,16081.0,2482.0,5.0,3000.0,0.0,0.0,1.0,1.0,0.0,11.0,True,8.0,1.0,34941.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,4133.39,1,906.6
237.0,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,8.0,1.0,33607.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,105.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,3529.96,0,0.0
388.0,67.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,4.0,0.0,53436.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,122.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1915.15,0,0.0
434.0,0.0,9262.0,1532.0,3.0,12500.0,0.0,0.0,1.0,1.0,0.0,9.0,True,2.0,1.0,37335.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,99.0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0.0,2720.7,0,0.0
652.0,0.0,1767.0,0.0,0.0,4000.0,0.0,0.0,1.0,1.0,0.0,0.0,True,10.0,0.0,29161.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,134.0,0.0,0.0,0.0,18.0,0,0.0,0.0,0.0,0.0,736.01,0,0.0
